timestamp,psn,pca_eig0,pca_eig1,pca_eig2,pca_eig3,pca_eig4
2017-08-15 03:50:00,41,7.613,-5.532,1.751,-0.622,-0.728
2017-08-15 04:00:00,41,7.785,-5.636,2.012,-0.463,-0.624
2017-08-15 04:10:00,41,7.488,-5.631,1.656,-0.629,-0.844
2017-08-15 04:20:00,41,7.693,-5.543,1.783,-0.621,-0.924
2017-08-15 04:30:00,41,7.641,-5.541,1.842,-0.546,-0.899
2017-08-15 04:40:00,41,7.745,-5.578,1.924,-0.348,-0.417
2017-08-15 04:50:00,41,7.817,-5.764,1.7,-0.603,-0.788
2017-08-15 05:00:00,41,7.654,-5.56,1.575,-0.674,-0.717
2017-08-15 05:10:00,41,7.507,-5.543,1.738,-0.653,-0.83
2017-08-15 05:20:00,41,7.757,-5.534,1.869,-0.485,-0.686
2017-08-15 05:30:00,41,7.61,-5.735,1.62,-0.695,-0.861
2017-08-15 05:40:00,41,7.871,-5.571,1.898,-0.509,-0.556
2017-08-15 05:50:00,41,7.825,-5.735,1.792,-0.494,-0.571
2017-08-15 06:00:00,41,7.761,-5.735,1.939,-0.532,-0.7
2017-08-15 06:10:00,41,7.829,-5.698,1.642,-0.554,-0.756
2017-08-15 06:20:00,41,7.706,-5.458,1.847,-0.423,-0.778
2017-08-15 06:30:00,41,7.764,-5.692,1.739,-0.613,-0.775
2017-08-15 06:40:00,41,7.786,-5.567,1.885,-0.386,-0.861
2017-08-15 06:50:00,41,8.068,-5.709,1.934,-0.359,-0.751
2017-08-15 07:00:00,41,7.9,-5.652,1.61,-0.593,-0.905
2017-08-15 07:10:00,41,7.454,-5.638,1.607,-0.634,-0.883
2017-08-15 07:20:00,41,7.58,-5.629,1.96,-0.359,-1.028
2017-08-15 07:30:00,41,7.702,-5.759,2.052,-0.103,-0.964
2017-08-15 07:40:00,41,7.675,-5.753,1.895,-0.265,-1.01
2017-08-15 07:50:00,41,8.169,-5.588,2.16,-0.28,-0.774
2017-08-15 08:00:00,41,7.878,-5.532,1.892,-0.632,-0.601
2017-08-15 08:10:00,41,7.663,-5.546,1.739,-0.869,-0.634
2017-08-15 08:20:00,41,7.68,-5.621,2.107,-0.63,-0.749
2017-08-15 08:30:00,41,7.612,-5.708,1.892,-0.521,-0.869
2017-08-15 08:40:00,41,7.774,-5.724,1.948,-0.43,-0.824
2017-08-15 08:50:00,41,7.767,-5.689,2.072,-0.381,-0.743
2017-08-15 09:00:00,41,7.901,-5.649,2.084,-0.408,-0.684
2017-08-15 09:10:00,41,8.002,-5.684,1.963,-0.569,-0.78
2017-08-15 09:20:00,41,8.046,-5.649,2.082,-0.538,-0.599
2017-08-15 09:30:00,41,8.086,-5.725,1.878,-0.737,-0.691
2017-08-15 09:40:00,41,7.908,-5.621,2.064,-0.515,-0.482
2017-08-15 09:50:00,41,7.872,-5.607,2.003,-0.625,-0.815
2017-08-15 10:00:00,41,7.942,-5.609,1.966,-0.43,-0.955
2017-08-15 10:10:00,41,8.092,-5.691,2.049,-0.503,-0.658
2017-08-15 10:20:00,41,8.101,-5.599,1.893,-0.894,-0.568
2017-08-15 10:30:00,41,8.042,-5.585,1.877,-1.021,-0.309
2017-08-15 10:40:00,41,7.843,-5.547,1.653,-1.254,-0.403
2017-08-15 10:50:00,41,7.963,-5.548,1.657,-1.375,-0.531
2017-08-15 11:00:00,41,7.771,-5.513,1.725,-1.503,-0.498
2017-08-15 11:10:00,41,7.887,-5.594,1.465,-1.662,-0.367
2017-08-15 11:20:00,41,7.857,-5.579,1.456,-1.799,-0.385
2017-08-15 11:30:00,41,7.688,-5.584,1.346,-1.901,-0.372
2017-08-15 11:40:00,41,7.582,-5.54,1.304,-1.858,-0.115
2017-08-15 11:50:00,41,7.569,-5.582,1.394,-1.902,-0.281
2017-08-15 12:00:00,41,7.501,-5.446,1.26,-2.02,-0.539
2017-08-15 12:10:00,41,7.458,-5.316,1.321,-2.082,-0.416
2017-08-15 12:20:00,41,6.782,-5.275,1.303,-2.172,-0.093
2017-08-15 12:30:00,41,1.431,2.392,-0.52,-1.025,-0.977
2017-08-15 12:40:00,41,0.582,2.824,-0.642,-0.941,-1.223
2017-08-15 12:50:00,41,0.488,2.907,-0.581,-0.853,-1.28
2017-08-15 13:00:00,41,0.524,2.939,-0.729,-1.094,-1.374
2017-08-15 13:10:00,41,0.568,2.748,-0.535,-0.93,-1.098
2017-08-15 13:20:00,41,0.524,2.846,-0.518,-1.006,-1.182
2017-08-15 13:30:00,41,0.407,2.874,-0.605,-1.057,-1.27
2017-08-15 13:40:00,41,0.616,2.99,-0.699,-1.047,-1.371
2017-08-15 13:50:00,41,0.559,3.126,-0.558,-0.918,-1.391
2017-08-15 14:00:00,41,0.654,3.234,-0.642,-0.899,-1.529
2017-08-15 14:10:00,41,0.536,2.936,-0.717,-1.008,-1.412
2017-08-15 14:20:00,41,0.614,3.018,-0.51,-0.766,-1.4
2017-08-15 14:30:00,41,0.324,3.349,-0.552,-0.689,-1.425
2017-08-15 14:40:00,41,0.376,3.256,-0.437,-0.662,-1.403
2017-08-15 14:50:00,41,0.347,3.208,-0.703,-0.864,-1.42
2017-08-15 15:00:00,41,0.465,3.569,-0.721,-0.786,-1.578
2017-08-15 15:10:00,41,6.644,-5.59,1.698,-1.255,-0.694
2017-08-15 15:20:00,41,7.217,-5.599,1.76,-1.204,-0.403
2017-08-15 15:30:00,41,7.342,-5.702,1.606,-1.156,-0.623
2017-08-15 15:40:00,41,7.318,-5.481,1.972,-0.769,-0.573
2017-08-15 15:50:00,41,7.4,-5.631,1.745,-0.917,-0.529
2017-08-15 16:00:00,41,7.357,-5.699,1.883,-0.865,-0.481
2017-08-15 16:10:00,41,7.22,-5.53,1.906,-0.751,-0.742
2017-08-15 16:20:00,41,7.353,-5.815,1.806,-0.809,-0.435
2017-08-15 16:30:00,41,7.446,-5.682,2.042,-0.633,-0.328
2017-08-15 16:40:00,41,7.382,-5.758,1.972,-0.76,-0.643
2017-08-15 16:50:00,41,7.433,-5.643,1.907,-0.676,-0.463
2017-08-15 17:00:00,41,7.439,-5.756,1.936,-0.717,-0.378
2017-08-15 17:10:00,41,7.508,-5.732,1.895,-0.756,-0.376
2017-08-15 17:20:00,41,7.502,-5.674,2.082,-0.603,-0.366
2017-08-15 17:30:00,41,7.413,-5.728,1.975,-0.574,-0.446
2017-08-15 17:40:00,41,7.542,-5.704,1.997,-0.589,-0.546
2017-08-15 17:50:00,41,7.225,-5.595,1.841,-0.633,-0.571
2017-08-15 18:00:00,41,7.292,-5.675,1.897,-0.669,-0.328
2017-08-15 18:10:00,41,7.201,-5.469,1.827,-0.753,-0.556
2017-08-15 18:20:00,41,7.247,-5.409,2.025,-0.635,-0.344
2017-08-15 18:30:00,41,7.18,-5.702,1.709,-0.826,-0.558
2017-08-15 18:40:00,41,7.289,-5.604,1.978,-0.65,-0.257
2017-08-15 18:50:00,41,7.512,-5.6,2.117,-0.501,-0.249
2017-08-15 19:00:00,41,7.197,-5.564,1.964,-0.677,-0.507
2017-08-15 19:10:00,41,7.141,-5.458,1.951,-0.65,-0.629
2017-08-15 19:20:00,41,7.452,-5.684,2.013,-0.594,-0.47
2017-08-15 19:30:00,41,7.398,-5.696,1.859,-0.504,-0.42
2017-08-15 19:40:00,41,7.428,-5.526,1.849,-0.347,-0.594
2017-08-15 19:50:00,41,7.194,-5.727,1.765,-0.644,-0.363
2017-08-15 20:00:00,41,7.522,-5.525,2.093,-0.4,-0.357
2017-08-15 20:10:00,41,7.516,-5.508,2.096,-0.383,-0.411
2017-08-15 20:20:00,41,7.559,-5.588,2.184,-0.344,-0.355
2017-08-15 20:30:00,41,7.383,-5.562,1.966,-0.573,-0.445
2017-08-15 20:40:00,41,7.27,-5.518,1.896,-0.562,-0.473
2017-08-15 20:50:00,41,7.348,-5.519,1.949,-0.551,-0.493
2017-08-15 21:00:00,41,7.529,-5.624,1.94,-0.492,-0.248
2017-08-15 21:10:00,41,7.306,-5.507,1.9,-0.544,-0.591
2017-08-15 21:20:00,41,7.674,-5.749,2.156,-0.438,-0.419
2017-08-15 21:30:00,41,7.52,-5.731,1.928,-0.549,-0.582
2017-08-15 21:40:00,41,7.475,-5.546,1.99,-0.543,-0.472
2017-08-15 21:50:00,41,7.585,-5.659,2.105,-0.379,-0.306
2017-08-15 22:00:00,41,7.455,-5.571,1.907,-0.528,-0.578
2017-08-15 22:10:00,41,7.721,-5.64,2.024,-0.435,-0.451
2017-08-15 22:20:00,41,7.651,-5.698,2.037,-0.356,-0.256
2017-08-15 22:30:00,41,7.622,-5.654,1.898,-0.48,-0.566
2017-08-15 22:40:00,41,7.592,-5.547,2.009,-0.445,-0.63
2017-08-15 22:50:00,41,7.453,-5.586,1.931,-0.445,-0.642
2017-08-15 23:00:00,41,7.546,-5.689,2.172,-0.382,-0.567
2017-08-15 23:10:00,41,7.298,-5.583,1.894,-0.387,-0.691
2017-08-15 23:20:00,41,7.419,-5.701,1.841,-0.555,-0.525
2017-08-15 23:30:00,41,7.609,-5.65,1.966,-0.445,-0.399
2017-08-15 23:40:00,41,7.605,-5.586,2.01,-0.373,-0.421
2017-08-15 23:50:00,41,7.413,-5.607,2.192,-0.38,-0.664
2017-08-16 00:00:00,41,7.445,-5.554,2.184,-0.204,-0.27
2017-08-16 00:10:00,41,7.517,-5.601,2.07,-0.301,-0.378
2017-08-16 00:20:00,41,7.632,-5.629,2.11,-0.282,-0.321
2017-08-16 00:30:00,41,7.451,-5.712,1.851,-0.442,-0.352
2017-08-16 00:40:00,41,7.392,-5.607,1.884,-0.565,-0.62
2017-08-16 00:50:00,41,7.166,-5.533,1.893,-0.442,-0.517
2017-08-16 01:00:00,41,7.379,-5.648,2.014,-0.418,-0.439
2017-08-16 01:10:00,41,7.54,-5.678,1.999,-0.318,-0.368
2017-08-16 01:20:00,41,7.494,-5.636,1.894,-0.303,-0.435
2017-08-16 01:30:00,41,7.384,-5.655,1.979,-0.335,-0.613
2017-08-16 01:40:00,41,7.633,-5.621,2.318,-0.151,-0.402
2017-08-16 01:50:00,41,7.391,-5.628,2.224,-0.232,-0.382
2017-08-16 02:00:00,41,7.621,-5.597,2.111,-0.228,-0.536
2017-08-16 02:10:00,41,7.473,-5.534,2.084,-0.165,-0.379
2017-08-16 02:20:00,41,7.42,-5.575,1.807,-0.483,-0.694
2017-08-16 02:30:00,41,7.378,-5.569,1.96,-0.344,-0.562
2017-08-16 02:40:00,41,7.5,-5.459,2.079,-0.2,-0.606
2017-08-16 02:50:00,41,7.371,-5.501,2.14,-0.267,-0.578
2017-08-16 03:00:00,41,7.132,-5.518,2.23,-0.186,-0.312
2017-08-16 03:10:00,41,7.585,-5.57,1.991,-0.365,-0.374
2017-08-16 03:20:00,41,7.426,-5.327,2.055,-0.48,-0.341
2017-08-16 03:30:00,41,7.387,-5.498,2.072,-0.483,-0.327
2017-08-16 03:40:00,41,7.526,-5.864,1.95,-0.399,-0.634
2017-08-16 03:50:00,41,7.379,-5.486,1.984,-0.409,-0.576
2017-08-16 04:00:00,41,7.45,-5.555,2.163,-0.291,-0.429
2017-08-16 04:10:00,41,7.494,-5.605,2.268,-0.209,-0.406
2017-08-16 04:20:00,41,7.525,-5.547,2.157,-0.299,-0.406
2017-08-16 04:30:00,41,7.476,-5.592,1.955,-0.436,-0.62
2017-08-16 04:40:00,41,7.298,-5.554,1.924,-0.347,-0.512
2017-08-16 04:50:00,41,7.377,-5.565,1.828,-0.247,-0.652
2017-08-16 05:00:00,41,7.344,-5.532,1.841,-0.33,-0.613
2017-08-16 05:10:00,41,7.223,-5.781,1.689,-0.555,-0.585
2017-08-16 05:20:00,41,7.633,-5.624,2.042,-0.248,-0.303
2017-08-16 05:30:00,41,7.429,-5.662,2.007,-0.28,-0.414
2017-08-16 05:40:00,41,7.574,-5.595,2.173,-0.166,-0.498
2017-08-16 05:50:00,41,7.499,-5.673,2.044,-0.203,-0.645
2017-08-16 06:00:00,41,7.569,-5.656,2.083,-0.263,-0.558
2017-08-16 06:10:00,41,7.798,-5.637,2.322,-0.197,-0.468
2017-08-16 06:20:00,41,7.567,-5.441,2.073,-0.262,-0.73
2017-08-16 06:30:00,41,7.738,-5.849,1.923,-0.504,-0.626
2017-08-16 06:40:00,41,7.349,-5.772,1.686,-0.628,-0.492
2017-08-16 06:50:00,41,7.738,-5.638,2.216,-0.303,-0.305
2017-08-16 07:00:00,41,7.745,-5.678,2.163,-0.369,-0.419
2017-08-16 07:10:00,41,7.354,-5.587,1.823,-0.6,-0.716
2017-08-16 07:20:00,41,7.59,-5.662,1.99,-0.592,-0.591
2017-08-16 07:30:00,41,7.589,-5.57,2.221,-0.446,-0.26
2017-08-16 07:40:00,41,7.613,-5.572,1.869,-0.773,-0.59
2017-08-16 07:50:00,41,7.653,-5.517,2.043,-0.606,-0.379
2017-08-16 08:00:00,41,7.632,-5.668,1.878,-0.762,-0.221
2017-08-16 08:10:00,41,7.616,-5.738,1.766,-0.827,-0.387
2017-08-16 08:20:00,41,7.843,-5.652,2.095,-0.596,-0.1
2017-08-16 08:30:00,41,7.7,-5.623,1.999,-0.813,-0.395
2017-08-16 08:40:00,41,7.519,-5.636,1.917,-0.886,-0.4
2017-08-16 08:50:00,41,7.562,-5.663,1.697,-0.975,-0.268
2017-08-16 09:00:00,41,7.589,-5.544,2.007,-0.869,-0.103
2017-08-16 09:10:00,41,7.374,-5.57,1.893,-1.115,-0.149
2017-08-16 09:20:00,41,7.443,-5.655,1.772,-1.284,-0.119
2017-08-16 09:30:00,41,7.317,-5.606,1.627,-1.464,-0.18
2017-08-16 09:40:00,41,7.344,-5.582,1.624,-1.393,-0.149
2017-08-16 09:50:00,41,7.421,-5.469,1.705,-1.5,-0.007
2017-08-16 10:00:00,41,7.13,-5.45,1.463,-1.753,-0.117
2017-08-16 10:10:00,41,7.209,-5.514,1.472,-1.932,0.003
2017-08-16 10:20:00,41,6.945,-5.362,1.236,-2.143,-0.079
2017-08-16 10:30:00,41,6.978,-5.462,1.303,-2.17,0.105
2017-08-16 10:40:00,41,7.033,-5.482,1.227,-2.195,0.111
2017-08-16 10:50:00,41,6.505,-5.4,1.363,-2.116,-0.092
2017-08-16 11:00:00,41,6.667,-5.421,1.251,-2.278,-0.059
2017-08-16 11:10:00,41,6.883,-5.507,1.193,-2.322,-0.115
2017-08-16 11:20:00,41,6.833,-5.315,1.12,-2.466,-0.159
2017-08-16 11:30:00,41,6.955,-5.426,1.154,-2.53,-0.014
2017-08-16 11:40:00,41,6.848,-5.386,0.948,-2.556,-0.06
2017-08-16 11:50:00,41,7.067,-5.671,0.993,-2.482,-0.128
2017-08-16 12:00:00,41,7.156,-5.798,1.226,-1.749,-0.481
2017-08-16 12:10:00,41,7.109,-5.763,1.909,-0.894,-0.632
2017-08-16 12:20:00,41,7.531,-5.752,2.051,-0.559,-0.518
2017-08-16 12:30:00,41,7.292,-5.431,2.082,-0.571,-0.314
2017-08-16 12:40:00,41,7.435,-5.556,1.778,-0.938,-0.267
2017-08-16 12:50:00,41,7.165,-5.391,1.507,-1.383,-0.395
2017-08-16 13:00:00,41,7.327,-5.445,1.622,-1.331,0.028
2017-08-16 13:10:00,41,7.263,-5.421,1.566,-1.644,-0.13
2017-08-16 13:20:00,41,7.134,-5.455,1.389,-1.729,-0.205
2017-08-16 13:30:00,41,7.182,-5.462,1.552,-1.736,-0.079
2017-08-16 13:40:00,41,7.181,-5.469,1.502,-1.785,-0.12
2017-08-16 13:50:00,41,7.322,-5.616,1.492,-1.661,-0.206
2017-08-16 14:00:00,41,7.236,-5.541,1.56,-1.606,-0.277
2017-08-16 14:10:00,41,7.129,-5.443,1.696,-1.311,-0.221
2017-08-16 14:20:00,41,7.271,-5.528,1.664,-1.454,-0.495
2017-08-16 14:30:00,41,7.363,-5.642,1.648,-1.378,-0.296
2017-08-16 14:40:00,41,7.122,-5.895,1.497,-1.314,-0.761
2017-08-16 14:50:00,41,7.352,-5.55,1.793,-0.943,-0.569
2017-08-16 15:00:00,41,7.278,-5.66,1.76,-0.885,-0.529
2017-08-16 15:10:00,41,7.425,-5.619,1.726,-0.991,-0.421
2017-08-16 15:20:00,41,7.332,-5.538,1.668,-1.138,-0.338
2017-08-16 15:30:00,41,7.313,-5.42,1.751,-1.188,-0.227
2017-08-16 15:40:00,41,7.271,-5.47,1.621,-1.471,-0.288
2017-08-16 15:50:00,41,7.112,-5.419,1.629,-1.585,-0.082
2017-08-16 16:00:00,41,7.189,-5.49,1.467,-1.678,-0.414
2017-08-16 16:10:00,41,7.37,-5.555,1.712,-1.509,-0.19
2017-08-16 16:20:00,41,7.381,-5.488,1.652,-1.498,-0.222
2017-08-16 16:30:00,41,7.52,-5.647,1.547,-1.556,-0.331
2017-08-16 16:40:00,41,7.426,-5.636,1.553,-1.491,-0.123
2017-08-16 16:50:00,41,7.552,-5.5,1.682,-1.569,-0.021
2017-08-16 17:00:00,41,7.401,-5.445,1.428,-1.894,-0.211
2017-08-16 17:10:00,41,6.891,-5.398,1.725,-1.51,-0.361
2017-08-16 17:20:00,41,7.369,-5.624,1.523,-1.558,-0.272
2017-08-16 17:30:00,41,7.235,-5.432,1.65,-1.327,-0.216
2017-08-16 17:40:00,41,7.251,-5.564,1.592,-1.396,-0.311
2017-08-16 17:50:00,41,7.176,-5.483,1.712,-1.228,-0.285
2017-08-16 18:00:00,41,7.257,-5.448,1.687,-1.084,-0.446
2017-08-16 18:10:00,41,7.302,-5.571,1.748,-1.177,-0.538
2017-08-16 18:20:00,41,7.309,-5.451,1.806,-0.994,-0.432
2017-08-16 18:30:00,41,7.376,-5.434,1.767,-1.021,-0.536
2017-08-16 18:40:00,41,7.32,-5.388,1.971,-0.793,-0.414
2017-08-16 18:50:00,41,7.325,-5.616,1.759,-0.76,-0.17
2017-08-16 19:00:00,41,7.42,-5.532,1.9,-0.659,-0.455
2017-08-16 19:10:00,41,7.374,-5.437,2.059,-0.556,-0.421
2017-08-16 19:20:00,41,7.659,-5.702,2.008,-0.525,-0.341
2017-08-16 19:30:00,41,7.466,-5.701,1.694,-0.695,-0.283
2017-08-16 19:40:00,41,7.424,-5.57,1.839,-0.547,-0.356
2017-08-16 19:50:00,41,7.366,-5.511,1.762,-0.579,-0.555
2017-08-16 20:00:00,41,7.311,-5.527,1.886,-0.379,-0.323
2017-08-16 20:10:00,41,7.422,-5.38,1.962,-0.404,-0.351
2017-08-16 20:20:00,41,7.213,-5.596,1.797,-0.54,-0.475
2017-08-16 20:30:00,41,7.44,-5.439,2.071,-0.264,-0.406
2017-08-16 20:40:00,41,7.645,-5.513,1.904,-0.363,-0.232
2017-08-16 20:50:00,41,7.166,-5.41,1.772,-0.432,-0.445
2017-08-16 21:00:00,41,7.395,-5.551,1.933,-0.368,-0.37
2017-08-16 21:10:00,41,7.348,-5.543,1.973,-0.379,-0.333
2017-08-16 21:20:00,41,7.235,-5.467,1.882,-0.458,-0.586
2017-08-16 21:30:00,41,7.433,-5.524,2.021,-0.333,-0.243
2017-08-16 21:40:00,41,7.331,-5.609,1.942,-0.421,-0.569
2017-08-16 21:50:00,41,7.391,-5.749,1.735,-0.575,-0.5
2017-08-16 22:00:00,41,7.239,-5.496,2.002,-0.376,-0.519
2017-08-16 22:10:00,41,7.168,-5.543,1.745,-0.549,-0.636
2017-08-16 22:20:00,41,7.53,-5.423,2.139,-0.247,-0.442
2017-08-16 22:30:00,41,7.036,-5.427,1.797,-0.523,-0.723
2017-08-16 22:40:00,41,7.359,-5.407,2.119,-0.375,-0.568
2017-08-16 22:50:00,41,7.324,-5.541,1.963,-0.312,-0.338
2017-08-16 23:00:00,41,7.23,-5.501,1.78,-0.426,-0.7
2017-08-16 23:10:00,41,7.326,-5.414,1.944,-0.304,-0.467
2017-08-16 23:20:00,41,7.4,-5.28,2.09,-0.214,-0.365
2017-08-16 23:30:00,41,7.521,-5.559,1.821,-0.406,-0.389
2017-08-16 23:40:00,41,7.194,-5.43,1.807,-0.434,-0.523
2017-08-16 23:50:00,41,7.47,-5.509,1.871,-0.388,-0.415
2017-08-17 00:00:00,41,7.416,-5.509,1.999,-0.358,-0.335
2017-08-17 00:10:00,41,7.3,-5.453,1.995,-0.3,-0.266
2017-08-17 00:20:00,41,7.268,-5.488,1.865,-0.519,-0.386
2017-08-17 00:30:00,41,7.267,-5.424,1.973,-0.404,-0.492
2017-08-17 00:40:00,41,7.326,-5.586,1.873,-0.434,-0.357
2017-08-17 00:50:00,41,7.368,-5.548,2.038,-0.364,-0.338
2017-08-17 01:00:00,41,6.887,-5.624,1.581,-0.616,-0.434
2017-08-17 01:10:00,41,7.53,-5.579,1.996,-0.415,-0.268
2017-08-17 01:20:00,41,7.123,-5.446,2.047,-0.31,-0.093
2017-08-17 01:30:00,41,7.489,-5.671,1.974,-0.379,-0.259
2017-08-17 01:40:00,41,7.408,-5.437,2.002,-0.254,-0.368
2017-08-17 01:50:00,41,7.228,-5.421,2.096,-0.298,-0.484
2017-08-17 02:00:00,41,7.537,-5.438,2.37,-0.088,-0.208
2017-08-17 02:10:00,41,7.175,-5.391,1.982,-0.379,-0.394
2017-08-17 02:20:00,41,7.345,-5.478,1.989,-0.419,-0.339
2017-08-17 02:30:00,41,7.385,-5.533,1.96,-0.395,-0.514
2017-08-17 02:40:00,41,7.261,-5.487,1.859,-0.412,-0.477
2017-08-17 02:50:00,41,7.313,-5.682,1.827,-0.455,-0.226
2017-08-17 03:00:00,41,7.451,-5.552,2.032,-0.182,-0.153
2017-08-17 03:10:00,41,7.336,-5.51,2.016,-0.355,-0.419
2017-08-17 03:20:00,41,7.466,-5.441,2.013,-0.351,-0.418
2017-08-17 03:30:00,41,7.205,-5.705,1.779,-0.508,-0.583
2017-08-17 03:40:00,41,7.29,-5.482,1.655,-0.567,-0.585
2017-08-17 03:50:00,41,7.302,-5.372,2.044,-0.213,-0.348
2017-08-17 04:00:00,41,7.589,-5.491,2.217,-0.247,-0.295
2017-08-17 04:10:00,41,7.126,-5.411,1.815,-0.5,-0.675
2017-08-17 04:20:00,41,7.218,-5.384,2.045,-0.354,-0.262
2017-08-17 04:30:00,41,7.572,-5.639,1.855,-0.443,-0.286
2017-08-17 04:40:00,41,7.166,-5.545,1.783,-0.606,-0.282
2017-08-17 04:50:00,41,7.443,-5.602,1.826,-0.529,-0.347
2017-08-17 05:00:00,41,7.327,-5.475,1.89,-0.472,-0.467
2017-08-17 05:10:00,41,7.251,-5.464,1.798,-0.542,-0.494
2017-08-17 05:20:00,41,7.458,-5.596,1.868,-0.473,-0.298
2017-08-17 05:30:00,41,7.274,-5.48,1.92,-0.474,-0.301
2017-08-17 05:40:00,41,7.415,-5.503,1.95,-0.333,-0.351
2017-08-17 05:50:00,41,7.291,-5.542,1.815,-0.513,-0.485
2017-08-17 06:00:00,41,7.386,-5.576,1.78,-0.438,-0.295
2017-08-17 06:10:00,41,7.525,-5.56,2.049,-0.28,-0.536
2017-08-17 06:20:00,41,7.294,-5.38,2.096,-0.327,-0.41
2017-08-17 06:30:00,41,7.541,-5.718,1.919,-0.443,-0.339
2017-08-17 06:40:00,41,7.466,-5.429,2.065,-0.346,-0.305
2017-08-17 06:50:00,41,7.295,-5.524,2.011,-0.583,-0.403
2017-08-17 07:00:00,41,7.357,-5.72,1.73,-0.856,-0.408
2017-08-17 07:10:00,41,7.39,-5.524,1.754,-0.875,-0.384
2017-08-17 07:20:00,41,7.626,-5.528,1.87,-0.823,-0.168
2017-08-17 07:30:00,41,7.241,-5.639,1.707,-1.028,-0.405
2017-08-17 07:40:00,41,7.301,-5.461,1.707,-1.075,-0.229
2017-08-17 07:50:00,41,7.52,-5.514,1.722,-1.141,-0.263
2017-08-17 08:00:00,41,7.34,-5.476,1.768,-1.209,-0.152
2017-08-17 08:10:00,41,7.374,-5.545,1.652,-1.49,-0.153
2017-08-17 08:20:00,41,7.063,-5.52,1.494,-1.602,-0.192
2017-08-17 08:30:00,41,7.062,-5.419,1.614,-1.67,-0.162
2017-08-17 08:40:00,41,7.31,-5.46,1.486,-1.875,-0.104
2017-08-17 08:50:00,41,7.216,-5.472,1.428,-1.975,0.077
2017-08-17 09:00:00,41,7.216,-5.471,1.505,-2.009,0.009
2017-08-17 09:10:00,41,7.048,-5.545,1.331,-2.163,-0.003
2017-08-17 09:20:00,41,7.062,-5.601,1.184,-2.374,-0.13
2017-08-17 09:30:00,41,7.025,-5.578,1.122,-2.388,-0.285
2017-08-17 09:40:00,41,6.895,-5.441,1.211,-2.325,-0.091
2017-08-17 09:50:00,41,6.784,-5.513,1.116,-2.382,-0.173
2017-08-17 10:00:00,41,6.936,-5.531,1.137,-2.278,-0.116
2017-08-17 10:10:00,41,7.069,-5.542,1.305,-2.318,-0.186
2017-08-17 10:20:00,41,6.761,-5.562,1.221,-2.377,-0.099
2017-08-17 10:30:00,41,6.922,-5.503,1.081,-2.515,-0.059
2017-08-17 10:40:00,41,6.931,-5.453,1.187,-2.534,-0.158
2017-08-17 10:50:00,41,6.954,-5.509,1.196,-2.604,0.028
2017-08-17 11:00:00,41,6.987,-5.423,1.139,-2.686,0.051
2017-08-17 11:10:00,41,6.628,-5.386,0.896,-2.785,-0.138
2017-08-17 11:20:00,41,6.846,-5.369,0.926,-2.819,-0.111
2017-08-17 11:30:00,41,6.735,-5.384,1.104,-2.717,-0.198
2017-08-17 11:40:00,41,7.026,-5.539,0.684,-2.944,0.052
2017-08-17 11:50:00,41,7.12,-5.514,0.906,-2.689,0.24
2017-08-17 12:00:00,41,6.809,-5.488,0.697,-2.874,-0.133
2017-08-17 12:10:00,41,6.913,-5.492,0.767,-2.777,-0.03
2017-08-17 12:20:00,41,6.801,-5.481,0.753,-2.865,-0.165
2017-08-17 12:30:00,41,6.773,-5.495,0.711,-2.771,0.018
2017-08-17 12:40:00,41,6.743,-5.492,0.823,-2.705,-0.072
2017-08-17 12:50:00,41,6.613,-5.413,0.791,-2.798,-0.183
2017-08-17 13:00:00,41,7.954,-5.768,0.896,-2.971,-0.297
2017-08-17 13:10:00,41,7.776,-5.856,1.07,-2.608,-0.501
2017-08-17 13:20:00,41,7.719,-5.528,1.26,-2.56,-0.511
2017-08-17 13:30:00,41,7.857,-5.824,0.998,-2.697,-0.575
2017-08-17 13:40:00,41,8.123,-5.682,1.431,-2.331,-0.607
2017-08-17 13:50:00,41,8.028,-5.659,1.171,-2.163,-0.777
2017-08-17 14:00:00,41,8.03,-5.773,1.381,-2.125,-0.485
2017-08-17 14:10:00,41,7.803,-5.808,1.096,-2.399,-0.531
2017-08-17 14:20:00,41,8.062,-5.729,1.112,-2.398,-0.691
2017-08-17 14:30:00,41,8.05,-5.759,1.21,-2.266,-0.537
2017-08-17 14:40:00,41,8.146,-5.763,1.375,-2.037,-0.649
2017-08-17 14:50:00,41,8.106,-5.794,1.252,-2.081,-0.426
2017-08-17 15:00:00,41,0.721,3.229,-0.734,-0.527,-1.14
2017-08-17 15:10:00,41,7.082,-5.663,1.557,-1.356,-0.172
2017-08-17 15:20:00,41,7.43,-5.668,1.84,-1.161,-0.27
2017-08-17 15:30:00,41,7.407,-5.674,1.491,-1.292,-0.339
2017-08-17 15:40:00,41,7.207,-5.612,1.465,-1.388,-0.202
2017-08-17 15:50:00,41,7.125,-5.491,1.652,-1.224,-0.289
2017-08-17 16:00:00,41,7.122,-5.456,1.399,-1.359,-0.263
2017-08-17 16:10:00,41,7.153,-5.518,1.422,-1.501,-0.235
2017-08-17 16:20:00,41,7.3,-5.527,1.413,-1.345,-0.144
2017-08-17 16:30:00,41,6.834,-5.376,1.571,-1.356,-0.273
2017-08-17 16:40:00,41,7.225,-5.611,1.442,-1.386,-0.28
2017-08-17 16:50:00,41,7.194,-5.527,1.487,-1.246,-0.17
